Ensembl_ID	HGNC_ID	Expression_value
ENSG00000127527	HGNC:24634	44.8817179114982
ENSG00000127528	HGNC:6347	71.0398852656183
ENSG00000127530	HGNC:8373	0.113911473464238
ENSG00000127533	HGNC:3540	2.5779167324628
ENSG00000127540	HGNC:30862	64.0852122793733
ENSG00000127554	HGNC:4236	20.0733021004773
ENSG00000127561	HGNC:11501	2.09975710050511
ENSG00000127564	HGNC:29650	10.4761809629289
ENSG00000127578	HGNC:30912	0.654479457975317
ENSG00000127580	HGNC:20852	12.3070592499806
ENSG00000127585	HGNC:14150	29.7065886809725
ENSG00000127586	HGNC:18435	16.0125779269134
ENSG00000127588	HGNC:14131	0.672962065817024
ENSG00000127589	HGNC:12414	1.03341321247487
ENSG00000127603	HGNC:13664	272.031144689518
ENSG00000127616	HGNC:11100	114.82214786203
ENSG00000127663	HGNC:29136	88.9836610653668
ENSG00000127666	HGNC:18348	22.3980845652046
ENSG00000127720	HGNC:26228	5.01493521686403
ENSG00000127743	HGNC:5982	0.832750934362693
ENSG00000127774	HGNC:28430	1.44425104902847
ENSG00000127804	HGNC:28484	34.4945326027973
ENSG00000127824	HGNC:12407	48.337194157167
ENSG00000127831	HGNC:12690	0.12177817291984
ENSG00000127837	HGNC:18	113.683223298061
ENSG00000127838	HGNC:9153	44.3953274676074
ENSG00000127863	HGNC:11915	7.66513292372213
ENSG00000127870	HGNC:10069	39.2309874439009
ENSG00000127884	HGNC:3151	233.288759965767
ENSG00000127903	HGNC:34332	2.62630228379572
ENSG00000127914	HGNC:379	77.0932282884931
ENSG00000127920	HGNC:4403	94.817956990112
ENSG00000127922	HGNC:10845	93.0269690870869
ENSG00000127928	HGNC:4411	0.133874765741169
ENSG00000127946	HGNC:4913	89.3846313900844
ENSG00000127947	HGNC:9645	99.3108708756816
ENSG00000127948	HGNC:9208	84.5969042156339
ENSG00000127951	HGNC:3696	59.3893893225721
ENSG00000127952	HGNC:18165	36.588609276607
ENSG00000127954	HGNC:21923	146.612385957655
ENSG00000127955	HGNC:4384	69.3562025124368
ENSG00000127957	HGNC:9128	1.51131268483227
ENSG00000127980	HGNC:8850	28.6487181783626
ENSG00000127989	HGNC:21463	10.0345270865451
ENSG00000127990	HGNC:10808	39.1275240801286
ENSG00000127993	HGNC:21785	11.6883334520465
ENSG00000127995	HGNC:16014	33.3410867455636
ENSG00000128000	HGNC:33109	13.0212563755554
ENSG00000128011	HGNC:29290	7.42119808640994
ENSG00000128016	HGNC:12862	341.77232479079
ENSG00000128039	HGNC:25812	28.9869369924747
ENSG00000128040	HGNC:11245	0.178103288933699
ENSG00000128045	HGNC:23804	2.59245851854116
ENSG00000128050	HGNC:8587	126.43748237815
ENSG00000128052	HGNC:6307	71.0927606508299
ENSG00000128059	HGNC:9238	16.3117976642077
ENSG00000128159	HGNC:18127	33.3506431844117
ENSG00000128165	HGNC:28898	7.92232694000035
ENSG00000128185	HGNC:18551	37.9408809930566
ENSG00000128191	HGNC:2847	26.0807172351035
ENSG00000128203	HGNC:30437	3.22941368128924
ENSG00000128218	HGNC:12710	0.590847124634736
ENSG00000128228	HGNC:10676	26.7728056982703
ENSG00000128242	HGNC:24240	0.403581534208064
ENSG00000128245	HGNC:12853	160.455524341003
ENSG00000128254	HGNC:23051	0.125142382099355
ENSG00000128262	HGNC:30080	0.899461133388701
ENSG00000128266	HGNC:4395	17.0399561707467
ENSG00000128268	HGNC:7046	12.3170425839966
ENSG00000128271	HGNC:263	0.365706280595871
ENSG00000128272	HGNC:786	269.251433910417
ENSG00000128274	HGNC:18149	22.6180838294127
ENSG00000128283	HGNC:17014	63.217716669408
ENSG00000128284	HGNC:14868	53.2420825466682
ENSG00000128285	HGNC:4479	1.21845039772515
ENSG00000128294	HGNC:12021	33.5836048240769
ENSG00000128298	HGNC:26203	1.41339271988706
ENSG00000128309	HGNC:7223	45.8971949283372
ENSG00000128311	HGNC:12388	42.314573983272
ENSG00000128313	HGNC:14869	0.139601443323265
ENSG00000128335	HGNC:619	42.5004710791764
ENSG00000128340	HGNC:9802	30.058151841157
ENSG00000128342	HGNC:6596	6.43001496460303
ENSG00000128346	HGNC:18589	1.53642340838434
ENSG00000128383	HGNC:17343	0.731230206614364
ENSG00000128394	HGNC:17356	5.36952482297743
ENSG00000128408	HGNC:13241	1.8689725787324
ENSG00000128422	HGNC:6427	125.170509924751
ENSG00000128463	HGNC:28032	85.360108177266
ENSG00000128482	HGNC:12968	0.873102805766096
ENSG00000128487	HGNC:30615	21.9694715148072
ENSG00000128510	HGNC:15740	1.76071001240484
ENSG00000128512	HGNC:19192	25.0877855072698
ENSG00000128513	HGNC:17284	25.2603557972304
ENSG00000128524	HGNC:16832	100.696139020408
ENSG00000128534	HGNC:20471	21.7983792215476
ENSG00000128536	HGNC:26308	16.523109750691
ENSG00000128563	HGNC:21894	22.2524803544697
ENSG00000128564	HGNC:12684	2.04398978360737
ENSG00000128567	HGNC:9171	104.381043096689
ENSG00000128573	HGNC:13875	7.84060111689266
ENSG00000128578	HGNC:22209	1.03345338645102
ENSG00000128581	HGNC:21895	27.8745248895074
ENSG00000128585	HGNC:7109	49.5750947340508
ENSG00000128590	HGNC:6968	36.3350015300607
ENSG00000128591	HGNC:3756	34.519965673603
ENSG00000128594	HGNC:15586	8.88569118403684
ENSG00000128595	HGNC:1458	167.415661709814
ENSG00000128596	HGNC:22225	2.69702383913431
ENSG00000128602	HGNC:11119	20.8528240538573
ENSG00000128604	HGNC:6120	10.5912801289382
ENSG00000128606	HGNC:16895	17.9019542595221
ENSG00000128607	HGNC:22194	67.8674111961209
ENSG00000128609	HGNC:7688	72.68718687399
ENSG00000128610	HGNC:22788	0.189193784634886
ENSG00000128617	HGNC:1012	1.92994139247443
ENSG00000128626	HGNC:10380	29.1075860708321
ENSG00000128641	HGNC:7596	83.4483311326608
ENSG00000128645	HGNC:5132	0.341110764970565
ENSG00000128652	HGNC:5137	0.896089248413428
ENSG00000128654	HGNC:7506	32.0638896859008
ENSG00000128655	HGNC:8773	9.54569475394749
ENSG00000128656	HGNC:1943	10.3700716179694
ENSG00000128683	HGNC:4092	1.3554133001229
ENSG00000128692	HGNC:37626	0.222034288333341
ENSG00000128694	HGNC:23075	9.05460645573372
ENSG00000128699	HGNC:16036	31.1613916187944
ENSG00000128708	HGNC:4821	45.2325073461535
ENSG00000128709	HGNC:5140	5.18165634593406
ENSG00000128710	HGNC:5133	1.17761641033007
ENSG00000128731	HGNC:4868	66.4791243280285
ENSG00000128739	HGNC:11164	43.9827235954425
ENSG00000128789	HGNC:24929	59.3376806055017
ENSG00000128791	HGNC:12429	44.7414257319793
ENSG00000128805	HGNC:30320	4.81395467468946
ENSG00000128815	HGNC:29323	8.02090574076354
ENSG00000128829	HGNC:19687	63.8718876995332
ENSG00000128833	HGNC:7604	42.8940353696115
ENSG00000128849	HGNC:25931	28.7213177392756
ENSG00000128872	HGNC:11872	29.054006811815
ENSG00000128881	HGNC:19141	18.0308936324968
ENSG00000128886	HGNC:23113	1.28374995184857
ENSG00000128891	HGNC:28295	13.561873585036
ENSG00000128908	HGNC:26956	30.26830668587
ENSG00000128915	HGNC:29885	43.809873286769
ENSG00000128917	HGNC:2910	17.7240561422273
ENSG00000128918	HGNC:15472	9.75831137921484
ENSG00000128923	HGNC:26954	34.600980520855
ENSG00000128928	HGNC:6186	76.7803125978494
ENSG00000128944	HGNC:30767	15.5476092446008
ENSG00000128951	HGNC:3078	41.809237240319
ENSG00000128965	HGNC:28680	1.33645888629535
ENSG00000128973	HGNC:2077	41.0819249462185
ENSG00000128989	HGNC:16967	181.878407166574
ENSG00000129003	HGNC:23594	72.3740245021579
ENSG00000129007	HGNC:18445	1.96789076119435
ENSG00000129009	HGNC:6133	147.496462451343
ENSG00000129028	HGNC:23193	3.05868095742628
ENSG00000129038	HGNC:6665	39.4577437604168
ENSG00000129048	HGNC:1611	4.4702512395092
ENSG00000129055	HGNC:24540	65.5198660628658
ENSG00000129071	HGNC:6919	43.1434404459356
ENSG00000129083	HGNC:2231	156.914798876305
ENSG00000129084	HGNC:9530	68.2710033850642
ENSG00000129103	HGNC:20415	144.777754871654
ENSG00000129116	HGNC:17068	161.09712027098
ENSG00000129128	HGNC:26212	122.644853790457
ENSG00000129151	HGNC:964	5.61777434443702
ENSG00000129158	HGNC:17499	18.3674668558325
ENSG00000129159	HGNC:6233	4.02332487301139
ENSG00000129167	HGNC:12008	1.23734627079674
ENSG00000129170	HGNC:2472	0.147058481249586
ENSG00000129173	HGNC:24727	2.00920179595445
ENSG00000129187	HGNC:2710	71.7928016262639
ENSG00000129194	HGNC:11196	1.74839814037987
ENSG00000129195	HGNC:25483	5.37900886109878
ENSG00000129197	HGNC:28641	25.7786057945524
ENSG00000129204	HGNC:12629	1.84422364213087
ENSG00000129214	HGNC:10839	0.313474322781334
ENSG00000129219	HGNC:9068	29.7958365255379
ENSG00000129226	HGNC:1693	2.75218346921062
ENSG00000129235	HGNC:28218	40.7153830543508
ENSG00000129244	HGNC:805	3.79081973844535
ENSG00000129245	HGNC:4024	38.0960469018945
ENSG00000129250	HGNC:6317	150.588882918205
ENSG00000129255	HGNC:7207	54.6815102493816
ENSG00000129292	HGNC:24280	53.3746390271253
ENSG00000129295	HGNC:16725	8.40954309205694
ENSG00000129315	HGNC:1599	39.5312321927466
ENSG00000129317	HGNC:25276	20.4275903358969
ENSG00000129347	HGNC:25769	29.9942263180924
ENSG00000129351	HGNC:6038	195.042279976597
ENSG00000129353	HGNC:17292	200.56729365244
ENSG00000129354	HGNC:558	80.6867199341245
ENSG00000129355	HGNC:1790	10.630052161863
ENSG00000129422	HGNC:29789	106.447641931064
ENSG00000129437	HGNC:6362	1.71835238641826
ENSG00000129450	HGNC:10878	2.90247340339666
ENSG00000129451	HGNC:6358	6.141240527265
ENSG00000129455	HGNC:6369	1.11097229607208
ENSG00000129460	HGNC:20271	24.6815724060055
ENSG00000129465	HGNC:10021	6.94431715213423
ENSG00000129467	HGNC:235	21.6609411328068
ENSG00000129472	HGNC:20246	22.9277531993819
ENSG00000129473	HGNC:995	65.7208439818694
ENSG00000129474	HGNC:20250	11.9084810403336
ENSG00000129480	HGNC:20277	16.0569936541267
ENSG00000129484	HGNC:272	16.9914197937626
ENSG00000129493	HGNC:20276	26.1075419772285
ENSG00000129514	HGNC:5021	185.924171531109
ENSG00000129515	HGNC:14970	71.0862857492416
ENSG00000129518	HGNC:19312	41.720062582515
ENSG00000129521	HGNC:14661	17.1450958785448
ENSG00000129534	HGNC:20190	21.4634606790991
ENSG00000129535	HGNC:8002	1.43564862950006
ENSG00000129538	HGNC:10044	408.316699337784
ENSG00000129559	HGNC:7732	64.0429182336451
ENSG00000129562	HGNC:2664	121.181275908287
ENSG00000129566	HGNC:11726	30.9403875258675
ENSG00000129595	HGNC:13278	12.6548234044398
ENSG00000129596	HGNC:1795	61.9978751028428
ENSG00000129625	HGNC:30077	267.80973584113
ENSG00000129636	HGNC:30697	79.6319816176464
ENSG00000129646	HGNC:25326	15.3264983439237
ENSG00000129654	HGNC:3816	1.40327519896813
ENSG00000129657	HGNC:10698	98.3598444188653
ENSG00000129667	HGNC:20788	27.4806869816238
ENSG00000129673	HGNC:19	0.556340670799085
ENSG00000129675	HGNC:685	98.8497188733973
ENSG00000129680	HGNC:25742	28.9086486067524
ENSG00000129682	HGNC:3670	14.4358290413068
ENSG00000129691	HGNC:744	69.5772834317469
ENSG00000129696	HGNC:26262	12.8369721962063
ENSG00000129749	HGNC:13800	0.445299962582227
ENSG00000129757	HGNC:1786	46.5175582800436
ENSG00000129810	HGNC:25088	3.81654444429804
ENSG00000129824	HGNC:10425	0.315324701970932
ENSG00000129910	HGNC:1754	0.690255331923174
ENSG00000129911	HGNC:16857	16.7735580288495
ENSG00000129925	HGNC:17205	49.5081113368855
ENSG00000129932	HGNC:28662	11.3363468075791
ENSG00000129933	HGNC:29140	52.368806181453
ENSG00000129946	HGNC:29869	16.9176539703377
ENSG00000129951	HGNC:23497	2.15124262797637
ENSG00000129968	HGNC:28756	27.0064612831209
ENSG00000129988	HGNC:6517	4.771117554445
ENSG00000129990	HGNC:11513	1.47046543359349
ENSG00000129991	HGNC:11947	1.5012276736928
ENSG00000129993	HGNC:1537	8.36423974096605
ENSG00000130005	HGNC:4136	35.3253948888478
ENSG00000130021	HGNC:16818	16.0346928947447
ENSG00000130023	HGNC:21056	16.2470761052147
ENSG00000130024	HGNC:18250	70.5186984430228
ENSG00000130032	HGNC:30798	6.73671322862296
ENSG00000130035	HGNC:4130	3.03166970707899
ENSG00000130037	HGNC:6224	0.640834856374246
ENSG00000130038	HGNC:28657	12.2188357387024
ENSG00000130045	HGNC:30482	2.38219043556242
ENSG00000130052	HGNC:19161	15.8540080249288
ENSG00000130054	HGNC:30701	6.5615759331513
ENSG00000130055	HGNC:25974	0.874459509864691
ENSG00000130066	HGNC:10540	220.410562543536
ENSG00000130119	HGNC:25553	8.06038249432468
ENSG00000130147	HGNC:10826	89.2699038528464
ENSG00000130150	HGNC:28381	18.7206586515258
ENSG00000130158	HGNC:19189	45.3094335490207
ENSG00000130159	HGNC:29548	39.978111603898
ENSG00000130164	HGNC:6547	42.9652044552468
ENSG00000130165	HGNC:28691	49.4518599468298
ENSG00000130173	HGNC:24933	1.46408825376544
ENSG00000130175	HGNC:9411	281.081253821117
ENSG00000130176	HGNC:2155	53.1540424435755
ENSG00000130177	HGNC:1720	66.8368019477034
ENSG00000130193	HGNC:29656	52.1452894744634
ENSG00000130202	HGNC:9707	156.94515326216
ENSG00000130203	HGNC:613	184.765498034625
ENSG00000130204	HGNC:18001	59.131212779551
ENSG00000130208	HGNC:607	27.3121547234277
ENSG00000130222	HGNC:4097	8.17500334172568
ENSG00000130224	HGNC:29292	3.70500997221306
ENSG00000130226	HGNC:3010	2.5870963252984
ENSG00000130227	HGNC:14108	94.095470091635
ENSG00000130234	HGNC:13557	0.636447720689679
ENSG00000130244	HGNC:27119	13.382320498849
ENSG00000130254	HGNC:21605	41.4843338294925
ENSG00000130255	HGNC:13631	429.802370496872
ENSG00000130270	HGNC:13535	2.6543482740357
ENSG00000130294	HGNC:888	1.27525172477016
ENSG00000130299	HGNC:14880	14.3150488961148
ENSG00000130300	HGNC:13635	182.476376297098
ENSG00000130303	HGNC:1119	177.806734436112
ENSG00000130304	HGNC:10995	46.9557697993967
ENSG00000130305	HGNC:16385	20.5387446577686
ENSG00000130307	HGNC:24058	5.7703357340385
ENSG00000130309	HGNC:26182	109.071108962868
ENSG00000130311	HGNC:28360	33.2229054989442
ENSG00000130312	HGNC:14488	36.8962096467118
ENSG00000130313	HGNC:8903	52.670448463281
ENSG00000130332	HGNC:20470	29.944540370727
ENSG00000130338	HGNC:15530	45.8403867059334
ENSG00000130340	HGNC:14973	113.445902984154
ENSG00000130347	HGNC:18647	5.57859461871512
ENSG00000130348	HGNC:21020	16.4529756012179
ENSG00000130349	HGNC:17971	12.7747128426427
ENSG00000130363	HGNC:21054	19.2545136694227
ENSG00000130377	HGNC:24174	0.201084666841074
ENSG00000130382	HGNC:7134	77.538298495765
ENSG00000130396	HGNC:7137	100.554262076259
ENSG00000130402	HGNC:166	451.806151658836
ENSG00000130413	HGNC:14568	0.573025762315683
ENSG00000130414	HGNC:7684	100.509436125149
ENSG00000130427	HGNC:3415	0.278655567820562
ENSG00000130429	HGNC:704	122.222120282093
ENSG00000130433	HGNC:13625	5.86669321036834
ENSG00000130449	HGNC:29316	18.5518609437202
ENSG00000130475	HGNC:29002	2.85695062365428
ENSG00000130477	HGNC:23150	16.6622992313621
ENSG00000130479	HGNC:15715	35.6774660668258
ENSG00000130487	HGNC:25145	6.14334542364682
ENSG00000130489	HGNC:10604	15.9620705433345
ENSG00000130508	HGNC:14966	151.420500958678
ENSG00000130511	HGNC:15676	33.096555443945
ENSG00000130513	HGNC:30142	34.7452959180438
ENSG00000130517	HGNC:13568	36.0393665120726
ENSG00000130518	HGNC:29350	6.27587327311999
ENSG00000130520	HGNC:17259	92.5984611167905
ENSG00000130522	HGNC:6206	179.169206566034
ENSG00000130528	HGNC:5178	2.35474490162684
ENSG00000130529	HGNC:17993	40.9792016570471
ENSG00000130540	HGNC:14903	3.1280988420147
ENSG00000130544	HGNC:28632	7.40001512586669
ENSG00000130545	HGNC:20237	13.8580658566406
ENSG00000130558	HGNC:17187	32.1485741808613
ENSG00000130559	HGNC:19946	35.9536917929075
ENSG00000130560	HGNC:30221	33.9480305058718
ENSG00000130561	HGNC:10521	0.254822954212544
ENSG00000130584	HGNC:16094	15.5979106259268
ENSG00000130589	HGNC:30021	34.5383699808574
ENSG00000130590	HGNC:16129	6.31121153912346
ENSG00000130592	HGNC:6707	66.2283017944265
ENSG00000130595	HGNC:11950	0
ENSG00000130598	HGNC:11946	0.797707389387442
ENSG00000130600	HGNC:4713	39.3216508515485
ENSG00000130612	HGNC:2633	0.896843553421479
ENSG00000130635	HGNC:2209	210.465977320751
ENSG00000130638	HGNC:10549	117.518905724017
ENSG00000130640	HGNC:18599	65.9226135817356
ENSG00000130643	HGNC:17938	0.197854389780965
ENSG00000130649	HGNC:2631	0.814075669952026
ENSG00000130653	HGNC:24768	17.6663376368311
ENSG00000130669	HGNC:16059	77.9097627150866
ENSG00000130675	HGNC:4979	0.842570406701264
ENSG00000130684	HGNC:15809	2.78765934529013
ENSG00000130695	HGNC:25309	11.3180357383401
ENSG00000130699	HGNC:11537	18.3360659075185
ENSG00000130700	HGNC:15802	0.565554988563204
ENSG00000130701	HGNC:16144	7.83422029005329
ENSG00000130702	HGNC:6485	73.2201997970047
ENSG00000130703	HGNC:15761	47.2145764311004
ENSG00000130706	HGNC:15759	71.2171951088724
ENSG00000130707	HGNC:758	188.068388103818
ENSG00000130711	HGNC:13997	0.110779301506277
ENSG00000130713	HGNC:17097	18.2293037210579
ENSG00000130714	HGNC:9202	25.8097052793895
ENSG00000130717	HGNC:14859	32.998789476155
ENSG00000130720	HGNC:25922	0.327338241418719
ENSG00000130723	HGNC:28121	141.578804526189
ENSG00000130724	HGNC:30216	143.149570513183
ENSG00000130725	HGNC:12491	65.3688799375897
ENSG00000130726	HGNC:16384	261.782155455932
ENSG00000130731	HGNC:14141	59.5580842255215
ENSG00000130733	HGNC:28476	43.7036658461354
ENSG00000130734	HGNC:20789	12.2532010667521
ENSG00000130741	HGNC:3267	210.120910933531
ENSG00000130748	HGNC:26042	4.56842349267328
ENSG00000130749	HGNC:17808	42.7602667511637
ENSG00000130751	HGNC:7894	1.48880060641291
ENSG00000130755	HGNC:4374	21.5582429216614
ENSG00000130758	HGNC:6849	11.8352330992878
ENSG00000130762	HGNC:15515	15.4215306611268
ENSG00000130764	HGNC:29207	52.2953454610803
ENSG00000130766	HGNC:20746	18.8858686369807
ENSG00000130768	HGNC:21416	16.159944326951
ENSG00000130770	HGNC:871	68.0797320801896
ENSG00000130772	HGNC:25944	12.141626261347
ENSG00000130775	HGNC:16839	19.0690257902936
ENSG00000130779	HGNC:10461	93.1686937656832
ENSG00000130783	HGNC:30723	0.326541597196273
ENSG00000130787	HGNC:18415	35.036981869728
ENSG00000130803	HGNC:13507	30.0993533009314
ENSG00000130810	HGNC:9227	4.38400031365133
ENSG00000130811	HGNC:3274	114.165896810486
ENSG00000130812	HGNC:23140	0.200555694660193
ENSG00000130813	HGNC:25649	18.1746898788911
ENSG00000130816	HGNC:2976	50.3613130631587
ENSG00000130818	HGNC:20725	21.2738639625335
ENSG00000130821	HGNC:11055	74.4687292009003
ENSG00000130822	HGNC:13415	2.46660717489119
ENSG00000130826	HGNC:2890	60.7435726263193
ENSG00000130827	HGNC:9101	40.9360991113263
ENSG00000130829	HGNC:3076	2.12705593360036
ENSG00000130830	HGNC:7219	33.5539955459122
ENSG00000130844	HGNC:15489	25.1697872122855
ENSG00000130856	HGNC:13028	12.6717143680345
ENSG00000130876	HGNC:11058	0
ENSG00000130881	HGNC:6695	42.0792910967743
ENSG00000130921	HGNC:26784	19.5541550995608
ENSG00000130935	HGNC:24557	49.7802378277488
ENSG00000130939	HGNC:12500	64.4963726967636
ENSG00000130940	HGNC:26002	27.8634666113721
ENSG00000130943	HGNC:9015	0.670219695940702
ENSG00000130948	HGNC:5212	0.321926802085292
ENSG00000130956	HGNC:17062	15.6388167875296
ENSG00000130957	HGNC:3607	0.314064402401188
ENSG00000130958	HGNC:20799	17.8305421312268
ENSG00000130962	HGNC:9469	13.2421707261301
ENSG00000130985	HGNC:12469	373.545362917633
ENSG00000130988	HGNC:9989	6.88875824068666
ENSG00000130997	HGNC:18870	4.5362369379484
ENSG00000131013	HGNC:15702	25.6212394480268
ENSG00000131015	HGNC:14894	0.39670649618053
ENSG00000131016	HGNC:370	190.94476447877
ENSG00000131018	HGNC:17089	87.3841301671358
ENSG00000131019	HGNC:14895	0.253146587247553
ENSG00000131023	HGNC:6514	37.5251994297388
ENSG00000131037	HGNC:21295	26.1400160154022
ENSG00000131042	HGNC:6606	7.43879455397786
ENSG00000131043	HGNC:15886	57.1730534118706
ENSG00000131044	HGNC:16118	0.556590909858512
ENSG00000131051	HGNC:15923	170.554149000107
ENSG00000131055	HGNC:16232	2.98872968222876
ENSG00000131061	HGNC:15992	7.76860692279932
ENSG00000131067	HGNC:4259	23.84159032802
ENSG00000131069	HGNC:15814	123.9500466151
ENSG00000131080	HGNC:17756	5.99119875827801
ENSG00000131089	HGNC:14561	25.3808990311719
ENSG00000131094	HGNC:24182	1.13552616561235
ENSG00000131095	HGNC:4235	1.93708433672792
ENSG00000131096	HGNC:9748	0.660324426240545
ENSG00000131097	HGNC:24318	1.5094579595924
ENSG00000131100	HGNC:857	136.255721953902
ENSG00000131115	HGNC:13020	12.115606979659
ENSG00000131116	HGNC:20804	23.5201381177505
ENSG00000131126	HGNC:30722	0.114652628821378
ENSG00000131127	HGNC:12926	7.40719147009131
ENSG00000131143	HGNC:2265	261.728660761051
ENSG00000131148	HGNC:7864	19.646894541939
ENSG00000131149	HGNC:28979	127.050555433447
ENSG00000131153	HGNC:24575	11.5949120774274
ENSG00000131165	HGNC:8740	93.0810552086893
ENSG00000131171	HGNC:10823	159.022069225706
ENSG00000131174	HGNC:2291	95.543948355631
ENSG00000131187	HGNC:3530	6.26128605937136
ENSG00000131188	HGNC:28130	5.38742851432781
ENSG00000131196	HGNC:7775	22.0644416040022
ENSG00000131203	HGNC:6059	5.02101311982816
ENSG00000131236	HGNC:20040	313.46360827049
ENSG00000131238	HGNC:9325	280.401403166763
ENSG00000131242	HGNC:30267	25.6800939946066
ENSG00000131263	HGNC:13429	68.1000977615744
ENSG00000131269	HGNC:48	23.9690983779938
ENSG00000131323	HGNC:12033	29.1903512453195
ENSG00000131351	HGNC:30532	7.47955805942051
ENSG00000131355	HGNC:23647	0.464609026060668
ENSG00000131368	HGNC:14511	34.4879883441786
ENSG00000131370	HGNC:10827	21.3020984547627
ENSG00000131373	HGNC:17856	21.7323528243449
ENSG00000131374	HGNC:19166	78.3713364521796
ENSG00000131375	HGNC:1484	40.3606729970602
ENSG00000131378	HGNC:30278	74.1877102657243
ENSG00000131379	HGNC:25320	0.155819195646971
ENSG00000131381	HGNC:20759	41.4872068596883
ENSG00000131386	HGNC:21531	102.819188183502
ENSG00000131389	HGNC:11052	38.8032297320595
ENSG00000131398	HGNC:6235	3.60620016700824
ENSG00000131400	HGNC:13395	0.910058204615988
ENSG00000131401	HGNC:13396	3.74472623144213
ENSG00000131408	HGNC:7965	74.0996045336456
ENSG00000131409	HGNC:25042	0.762849677616789
ENSG00000131435	HGNC:16501	30.3877208934625
ENSG00000131437	HGNC:6319	15.6139655036889
ENSG00000131446	HGNC:7044	150.929304531024
ENSG00000131459	HGNC:4242	39.9994008560998
ENSG00000131462	HGNC:12417	38.4525796469665
ENSG00000131467	HGNC:9570	97.8960820272259
ENSG00000131469	HGNC:10328	576.225688660776
ENSG00000131470	HGNC:17928	3.39818108740997
ENSG00000131471	HGNC:550	438.132105083618
ENSG00000131473	HGNC:115	218.779150375032
ENSG00000131475	HGNC:28122	50.4698662209632
ENSG00000131477	HGNC:9844	49.0742429683026
ENSG00000131480	HGNC:549	4.59403102780557
ENSG00000131495	HGNC:7685	61.2563901034896
ENSG00000131503	HGNC:24714	3.90514763543181
ENSG00000131504	HGNC:2876	119.135857550541
ENSG00000131507	HGNC:17592	190.842227552975
ENSG00000131508	HGNC:12475	80.133659886558
ENSG00000131558	HGNC:30389	76.5627572706101
ENSG00000131584	HGNC:16754	26.8249481744678
ENSG00000131591	HGNC:26062	9.28638899882406
ENSG00000131620	HGNC:21625	91.0939943584966
ENSG00000131626	HGNC:9245	58.8607082110705
ENSG00000131634	HGNC:14158	23.8164634067899
ENSG00000131650	HGNC:18797	2.20458748239705
ENSG00000131652	HGNC:28369	24.9794168566593
ENSG00000131653	HGNC:20456	94.9037665663599
ENSG00000131668	HGNC:955	0.121929509459037
ENSG00000131669	HGNC:7824	101.068437545917
ENSG00000131686	HGNC:1380	0.226041241648841
ENSG00000131697	HGNC:19104	9.76247345126088
ENSG00000131711	HGNC:6836	91.82723956954
ENSG00000131724	HGNC:5974	187.50052519661
ENSG00000131725	HGNC:30512	20.3680684359179
ENSG00000131730	HGNC:1996	5.651889046048
ENSG00000131732	HGNC:25424	15.1857458270187
ENSG00000131746	HGNC:24352	18.1899262504511
ENSG00000131747	HGNC:11989	56.9904249467542
ENSG00000131748	HGNC:17579	36.5365519762328
ENSG00000131759	HGNC:9864	75.7570414206792
ENSG00000131771	HGNC:9287	84.5843964910904
ENSG00000131773	HGNC:18117	25.2778549912685
ENSG00000131778	HGNC:1916	37.5583644227426
ENSG00000131779	HGNC:8853	47.3414608637879
ENSG00000131781	HGNC:3773	18.4464096834438
ENSG00000131788	HGNC:16861	41.5796684090583
ENSG00000131791	HGNC:9379	22.3283904245928
ENSG00000131797	HGNC:28447	6.46410562905137
ENSG00000131828	HGNC:8806	69.4209866831154
ENSG00000131831	HGNC:9835	44.15020967288
ENSG00000131844	HGNC:6937	111.439936940666
ENSG00000131845	HGNC:13505	16.9000231058312
ENSG00000131848	HGNC:23710	4.13849798783745
ENSG00000131849	HGNC:12916	5.29135679415792
ENSG00000131871	HGNC:30396	49.7127100402789
ENSG00000131873	HGNC:17198	57.2755136061396
ENSG00000131876	HGNC:11152	21.5814978367762
ENSG00000131899	HGNC:6628	26.6078477108716
ENSG00000131914	HGNC:15986	2.81331869745648
ENSG00000131931	HGNC:20856	13.5948299487462
ENSG00000131941	HGNC:19974	27.7214336060482
ENSG00000131943	HGNC:25443	55.0065830252688
ENSG00000131944	HGNC:28467	4.10864316137774
ENSG00000131951	HGNC:19848	0.109511693176565
ENSG00000131966	HGNC:17372	56.7362871503369
ENSG00000131969	HGNC:19837	1.57465139573215
ENSG00000131979	HGNC:4193	14.2900711791486
ENSG00000131981	HGNC:6563	253.922075992982
ENSG00000132000	HGNC:26275	5.39917557939789
ENSG00000132002	HGNC:5270	164.135958754918
ENSG00000132003	HGNC:25704	11.6294084670857
ENSG00000132004	HGNC:28136	8.54757093025731
ENSG00000132005	HGNC:9982	16.6508142366386
ENSG00000132010	HGNC:12992	0.924591996006076
ENSG00000132016	HGNC:28153	2.64244476044867
ENSG00000132017	HGNC:25095	21.288127236557
ENSG00000132024	HGNC:30237	44.5883184579501
ENSG00000132026	HGNC:30310	14.9160099639957
ENSG00000132031	HGNC:6909	5.30622171142375
ENSG00000132109	HGNC:11312	18.4886627671943
ENSG00000132122	HGNC:18309	16.0167102023715
ENSG00000132128	HGNC:16917	91.2670362859486
ENSG00000132141	HGNC:1621	3.85104052470553
ENSG00000132153	HGNC:16716	70.7605496529051
ENSG00000132155	HGNC:9829	98.9229395988851
ENSG00000132164	HGNC:11044	2.34084022742842
